Year,Month,wellAPI,Wellname,BHP,Qo,Qw,Qg,CompL,FlowDays,Type,TD,reservoir,long,lat
2009,11,2ECFC83D2E,Well170,15,46.81922,679.51146,7.10461,36.08924,30.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2009,12,2ECFC83D2E,Well170,15,39.56085,560.13149,3.52568,36.08924,25.99998,Producer,8389.108,Red,21.24722941,-33.21296958
2010,1,2ECFC83D2E,Well170,15,38.73506,571.65455,3.50776,36.08924,25.99998,Producer,8389.108,Red,21.24722941,-33.21296958
2010,2,2ECFC83D2E,Well170,15,33.95148,596.03704,3.53007,36.08924,23.99998,Producer,8389.108,Red,21.24722941,-33.21296958
2010,3,2ECFC83D2E,Well170,15,37.64145,704.52243,3.52235,36.08924,31.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2010,4,2ECFC83D2E,Well170,15,36.95681,709.06960,3.51690,36.08924,30.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2010,5,2ECFC83D2E,Well170,15,21.07491,644.02445,3.48020,36.08924,31.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2010,6,2ECFC83D2E,Well170,15,32.43863,620.07689,3.50249,36.08924,30.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2010,9,2ECFC83D2E,Well170,15,26.48218,607.19863,3.54016,36.08924,28.99998,Producer,8389.108,Red,21.24722941,-33.21296958
2010,10,2ECFC83D2E,Well170,15,29.30035,635.25662,3.50020,36.08924,31.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2010,11,2ECFC83D2E,Well170,15,30.41541,656.46589,3.55771,36.08924,28.99998,Producer,8389.108,Red,21.24722941,-33.21296958
2011,3,2ECFC83D2E,Well170,15,36.16639,646.00649,3.50102,36.08924,31.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2011,4,2ECFC83D2E,Well170,15,37.18114,633.33984,3.53825,36.08924,28.99998,Producer,8389.108,Red,21.24722941,-33.21296958
2011,5,2ECFC83D2E,Well170,15,39.66433,707.03245,3.53490,36.08924,31.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2011,6,2ECFC83D2E,Well170,15,35.24598,647.64486,3.53378,36.08924,28.99998,Producer,8389.108,Red,21.24722941,-33.21296958
2011,7,2ECFC83D2E,Well170,15,31.90555,644.36700,3.51248,36.08924,31.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2011,12,2ECFC83D2E,Well170,15,27.59602,599.58625,3.52137,36.08924,31.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2012,2,2ECFC83D2E,Well170,15,29.13482,677.06782,3.55609,36.08924,29.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2012,5,2ECFC83D2E,Well170,15,24.96039,552.24855,3.50356,36.08924,29.99997,Producer,8389.108,Red,21.24722941,-33.21296958
2012,6,2ECFC83D2E,Well170,15,25.91400,582.11699,3.54869,36.08924,30.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2012,7,2ECFC83D2E,Well170,15,25.62183,553.68152,3.50868,36.08924,29.99997,Producer,8389.108,Red,21.24722941,-33.21296958
2012,8,2ECFC83D2E,Well170,15,22.59664,552.36227,3.52419,36.08924,29.99997,Producer,8389.108,Red,21.24722941,-33.21296958
2012,9,2ECFC83D2E,Well170,15,24.40235,598.79622,3.51305,36.08924,30.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2012,10,2ECFC83D2E,Well170,15,25.59951,580.04751,3.50563,36.08924,29.99997,Producer,8389.108,Red,21.24722941,-33.21296958
2013,1,2ECFC83D2E,Well170,15,19.91028,467.89160,3.49338,36.08924,29.99997,Producer,8389.108,Red,21.24722941,-33.21296958
2013,2,2ECFC83D2E,Well170,15,20.75636,492.49187,3.53147,36.08924,28.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2013,3,2ECFC83D2E,Well170,15,18.15522,464.52328,3.51497,36.08924,29.99997,Producer,8389.108,Red,21.24722941,-33.21296958
2013,5,2ECFC83D2E,Well170,15,14.57003,442.80229,3.55673,36.08924,29.99997,Producer,8389.108,Red,21.24722941,-33.21296958
2013,6,2ECFC83D2E,Well170,15,15.00119,489.41377,3.50940,36.08924,30.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2013,7,2ECFC83D2E,Well170,15,15.36742,482.15272,3.59507,36.08924,31.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2013,8,2ECFC83D2E,Well170,15,17.78798,513.31026,3.56686,36.08924,29.99997,Producer,8389.108,Red,21.24722941,-33.21296958
2013,10,2ECFC83D2E,Well170,15,17.88740,532.15008,3.58680,36.08924,31.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2013,11,2ECFC83D2E,Well170,15,19.33277,496.41563,3.50147,36.08924,30.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2013,12,2ECFC83D2E,Well170,15,20.13956,457.54552,3.53360,36.08924,29.99997,Producer,8389.108,Red,21.24722941,-33.21296958
2014,1,2ECFC83D2E,Well170,15,19.61202,442.85213,3.55205,36.08924,28.99997,Producer,8389.108,Red,21.24722941,-33.21296958
2014,4,2ECFC83D2E,Well170,15,20.54041,461.22562,3.49473,36.08924,30.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2014,5,2ECFC83D2E,Well170,15,20.05028,455.51730,3.51794,36.08924,31.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2014,6,2ECFC83D2E,Well170,15,15.94676,452.25000,3.58138,36.08924,30.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2015,4,2ECFC83D2E,Well170,15,19.32648,447.62620,3.50033,36.08924,30.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2015,5,2ECFC83D2E,Well170,15,20.24912,451.80847,3.55283,36.08924,29.99997,Producer,8389.108,Red,21.24722941,-33.21296958
2015,6,2ECFC83D2E,Well170,15,20.95764,452.17686,3.56571,36.08924,30.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2015,7,2ECFC83D2E,Well170,15,20.18419,456.03661,3.54143,36.08924,31.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2015,9,2ECFC83D2E,Well170,15,15.88805,455.03379,3.56819,36.08924,30.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2016,2,2ECFC83D2E,Well170,15,11.32165,474.10611,3.53147,36.08924,29.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2016,8,2ECFC83D2E,Well170,15,11.60571,560.00139,3.41755,36.08924,29.99997,Producer,8389.108,Red,21.24722941,-33.21296958
2016,9,2ECFC83D2E,Well170,15,12.93687,571.61406,3.53147,36.08924,30.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2017,1,2ECFC83D2E,Well170,15,15.74359,577.84110,3.41755,36.08924,29.99997,Producer,8389.108,Red,21.24722941,-33.21296958
2017,6,2ECFC83D2E,Well170,15,23.78553,503.41621,3.53147,36.08924,30.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2017,8,2ECFC83D2E,Well170,15,24.08286,475.44771,3.53147,36.08924,31.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2017,10,2ECFC83D2E,Well170,15,17.85291,413.89567,3.41755,36.08924,29.99997,Producer,8389.108,Red,21.24722941,-33.21296958
2017,12,2ECFC83D2E,Well170,15,18.81991,444.77372,3.53147,36.08924,31.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2018,5,2ECFC83D2E,Well170,15,18.69290,483.35418,3.49843,36.08924,31.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2018,9,2ECFC83D2E,Well170,15,19.71687,497.46960,3.53147,36.08924,30.00000,Producer,8389.108,Red,21.24722941,-33.21296958
2005,1,2ECFC83D42,Well172,15,63.77052,537.94540,14.18000,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2005,2,2ECFC83D42,Well172,15,61.15040,504.96359,14.15811,65.61680,25.99999,Producer,8087.271,Maine,21.24620522,-33.19385720
2005,4,2ECFC83D42,Well172,15,49.75866,517.11214,7.07277,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2005,5,2ECFC83D42,Well172,15,68.10643,479.26749,7.08129,65.61680,27.99998,Producer,8087.271,Maine,21.24620522,-33.19385720
2005,7,2ECFC83D42,Well172,15,88.55439,551.42379,21.15729,65.61680,29.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2005,9,2ECFC83D42,Well172,15,73.10432,543.24076,14.15347,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2005,10,2ECFC83D42,Well172,15,54.51436,550.15643,14.07244,65.61680,29.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2005,11,2ECFC83D42,Well172,15,49.64544,610.82747,7.05667,65.61680,28.99998,Producer,8087.271,Maine,21.24620522,-33.19385720
2006,1,2ECFC83D42,Well172,15,64.17835,606.54829,7.06539,65.61680,29.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2006,4,2ECFC83D42,Well172,15,34.21865,518.25691,6.98631,65.61680,28.99998,Producer,8087.271,Maine,21.24620522,-33.19385720
2006,5,2ECFC83D42,Well172,15,28.35891,408.36831,7.07660,65.61680,21.99999,Producer,8087.271,Maine,21.24620522,-33.19385720
2006,7,2ECFC83D42,Well172,15,62.73778,895.89545,7.04493,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2006,8,2ECFC83D42,Well172,15,65.84616,1015.91219,7.04189,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2006,9,2ECFC83D42,Well172,15,51.81962,1053.45498,7.09624,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2006,10,2ECFC83D42,Well172,15,63.27140,1029.88294,7.03451,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2006,11,2ECFC83D42,Well172,15,65.92766,1042.28485,14.10120,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2006,12,2ECFC83D42,Well172,15,70.47830,1064.72571,14.13237,65.61680,29.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2007,1,2ECFC83D42,Well172,15,72.33278,1112.66680,7.06293,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2007,2,2ECFC83D42,Well172,15,67.01340,1014.05178,7.09910,65.61680,25.99999,Producer,8087.271,Maine,21.24620522,-33.19385720
2007,3,2ECFC83D42,Well172,15,77.99360,1050.39768,14.12587,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2007,4,2ECFC83D42,Well172,15,81.34607,1057.49886,14.05306,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2007,5,2ECFC83D42,Well172,15,81.91154,991.12966,14.15075,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2007,6,2ECFC83D42,Well172,15,78.98530,1065.04774,7.03920,65.61680,28.99998,Producer,8087.271,Maine,21.24620522,-33.19385720
2007,7,2ECFC83D42,Well172,15,76.16347,1044.25783,7.06821,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2007,8,2ECFC83D42,Well172,15,72.76698,959.14400,7.04408,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2007,9,2ECFC83D42,Well172,15,71.99103,926.49325,7.02956,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2007,11,2ECFC83D42,Well172,15,74.43776,1177.75680,14.16737,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2007,12,2ECFC83D42,Well172,15,73.35335,1090.18249,7.10084,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2008,1,2ECFC83D42,Well172,15,76.29130,1227.59630,7.08007,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2008,2,2ECFC83D42,Well172,15,79.53569,1211.34116,14.17651,65.61680,29.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2008,3,2ECFC83D42,Well172,15,80.92546,1182.51552,14.08878,65.61680,29.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2008,4,2ECFC83D42,Well172,15,78.95175,1190.54225,7.03621,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2008,5,2ECFC83D42,Well172,15,80.18692,1163.65740,7.09002,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2008,6,2ECFC83D42,Well172,15,78.22004,1205.84004,7.02677,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2008,9,2ECFC83D42,Well172,15,78.07327,1132.69207,14.14029,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2008,10,2ECFC83D42,Well172,15,74.29682,1224.63823,14.14054,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2008,11,2ECFC83D42,Well172,15,81.96247,1214.30555,21.23933,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2008,12,2ECFC83D42,Well172,15,79.57011,1225.12711,14.18264,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2009,2,2ECFC83D42,Well172,15,78.62258,1171.79100,14.12587,65.61680,28.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2009,4,2ECFC83D42,Well172,15,77.89506,1222.44990,14.10802,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2009,5,2ECFC83D42,Well172,15,76.15942,1195.26222,21.20349,65.61680,29.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2009,6,2ECFC83D42,Well172,15,70.27391,1242.96979,14.09139,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2009,7,2ECFC83D42,Well172,15,64.45429,1179.13428,7.09577,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2009,8,2ECFC83D42,Well172,15,63.04618,1233.18333,14.15913,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2009,9,2ECFC83D42,Well172,15,63.34674,1201.70646,14.08577,65.61680,28.99998,Producer,8087.271,Maine,21.24620522,-33.19385720
2009,10,2ECFC83D42,Well172,15,64.96356,1236.19974,14.16480,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2009,11,2ECFC83D42,Well172,15,64.78501,1242.23678,14.12587,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2009,12,2ECFC83D42,Well172,15,64.09110,1136.67452,14.11157,65.61680,29.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2010,1,2ECFC83D42,Well172,15,64.52530,1148.17077,14.20717,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2010,2,2ECFC83D42,Well172,15,64.36718,1120.11525,14.17236,65.61680,28.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2010,3,2ECFC83D42,Well172,15,66.57456,1144.95681,14.10523,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2010,4,2ECFC83D42,Well172,15,63.57317,1110.32749,14.13612,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2010,5,2ECFC83D42,Well172,15,62.67488,1113.10588,14.07574,65.61680,29.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2010,6,2ECFC83D42,Well172,15,65.44963,1117.04898,7.06678,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2010,7,2ECFC83D42,Well172,15,64.21893,1069.05623,7.06986,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2010,9,2ECFC83D42,Well172,15,63.74300,1119.60472,14.17388,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2010,11,2ECFC83D42,Well172,15,59.54980,1093.20881,14.07779,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2011,1,2ECFC83D42,Well172,15,50.01614,1104.10619,14.04100,65.61680,29.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2011,2,2ECFC83D42,Well172,15,45.16755,1185.64819,7.04436,65.61680,28.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2011,3,2ECFC83D42,Well172,15,52.16482,1179.43377,14.28702,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2011,4,2ECFC83D42,Well172,15,52.19910,600.60417,7.06208,65.61680,28.99998,Producer,8087.271,Maine,21.24620522,-33.19385720
2011,5,2ECFC83D42,Well172,15,52.20539,995.67640,7.06293,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2011,6,2ECFC83D42,Well172,15,51.21580,1186.81551,7.10014,65.61680,28.99998,Producer,8087.271,Maine,21.24620522,-33.19385720
2011,7,2ECFC83D42,Well172,15,51.97612,1215.10027,7.11767,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2011,9,2ECFC83D42,Well172,15,49.91381,1142.40226,14.01227,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2011,10,2ECFC83D42,Well172,15,50.06280,1152.07025,14.05410,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2011,11,2ECFC83D42,Well172,15,49.45256,1119.88133,14.05851,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2011,12,2ECFC83D42,Well172,15,43.62285,960.94909,6.99784,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2012,1,2ECFC83D42,Well172,15,27.13544,683.31979,6.92520,65.61680,27.99998,Producer,8087.271,Maine,21.24620522,-33.19385720
2012,3,2ECFC83D42,Well172,15,45.09589,884.76854,14.26449,65.61680,29.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2012,4,2ECFC83D42,Well172,15,37.65707,1031.17614,7.04763,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2012,6,2ECFC83D42,Well172,15,37.43064,1031.83796,7.00525,65.61680,28.99998,Producer,8087.271,Maine,21.24620522,-33.19385720
2012,8,2ECFC83D42,Well172,15,35.49886,1035.17203,7.11826,65.61680,29.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2012,9,2ECFC83D42,Well172,15,35.06148,976.71260,7.03056,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2013,3,2ECFC83D42,Well172,15,34.59394,805.72423,7.06293,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2013,5,2ECFC83D42,Well172,15,31.74932,721.34454,7.13037,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2013,6,2ECFC83D42,Well172,15,24.28285,703.57988,6.99170,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2013,7,2ECFC83D42,Well172,15,21.02216,647.35878,6.94298,65.61680,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2013,8,2ECFC83D42,Well172,15,24.50387,533.43038,7.05534,65.61680,29.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2013,9,2ECFC83D42,Well172,15,17.01183,415.84474,7.07514,65.61680,25.99998,Producer,8087.271,Maine,21.24620522,-33.19385720
2013,11,2ECFC83D42,Well172,15,12.80395,374.51551,7.18889,65.61680,28.99998,Producer,8087.271,Maine,21.24620522,-33.19385720
2014,4,2ECFC83D42,Well172,15,23.11714,1167.10298,7.01585,65.61680,28.99998,Producer,8087.271,Maine,21.24620522,-33.19385720
2014,5,2ECFC83D42,Well172,15,21.41375,1099.65894,7.07231,65.61680,28.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2014,6,2ECFC83D42,Well172,15,23.83837,1151.76952,7.04435,65.61680,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2014,7,2ECFC83D42,Well172,15,23.00649,1050.62969,7.17622,65.61680,28.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2014,10,2ECFC83D42,Well172,15,18.88362,852.91028,7.06825,65.61680,23.99998,Producer,8087.271,Maine,21.24620522,-33.19385720
2015,1,2ECFC83D42,Well172,15,23.98445,1009.19197,13.81157,97.05986,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2015,4,2ECFC83D42,Well172,15,22.96408,969.59465,14.32598,97.05986,27.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2015,5,2ECFC83D42,Well172,15,25.34183,1005.63816,13.88136,97.05986,29.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2015,6,2ECFC83D42,Well172,15,24.02077,916.48483,13.83248,97.05986,27.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2016,2,2ECFC83D42,Well172,15,25.11129,1131.83551,14.12587,97.05986,29.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2016,4,2ECFC83D42,Well172,15,23.75912,1114.10089,14.12587,97.05986,30.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2016,6,2ECFC83D42,Well172,15,25.14560,1100.58827,13.18414,97.05986,27.99999,Producer,8087.271,Maine,21.24620522,-33.19385720
2016,8,2ECFC83D42,Well172,15,24.62865,1141.71943,13.67019,97.05986,29.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2016,9,2ECFC83D42,Well172,15,25.79261,1119.82398,13.65500,97.05986,28.99998,Producer,8087.271,Maine,21.24620522,-33.19385720
2016,10,2ECFC83D42,Well172,15,22.42478,1020.40592,12.75885,97.05986,27.99998,Producer,8087.271,Maine,21.24620522,-33.19385720
2017,3,2ECFC83D42,Well172,15,17.05045,859.46191,13.67019,97.05986,29.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2017,5,2ECFC83D42,Well172,15,18.24044,899.38207,14.12587,97.05986,31.00000,Producer,8087.271,Maine,21.24620522,-33.19385720
2018,1,2ECFC83D42,Well172,15,17.19938,839.38178,12.75885,97.05986,27.99998,Producer,8087.271,Maine,21.24620522,-33.19385720
2018,3,2ECFC83D42,Well172,15,16.97578,869.76053,13.21452,97.05986,28.99997,Producer,8087.271,Maine,21.24620522,-33.19385720
2018,7,2ECFC83D42,Well172,15,12.00724,633.55557,6.13944,97.05986,19.99999,Producer,8087.271,Maine,21.24620522,-33.19385720
2018,4,2ECFC83D92,Well178,15,54.71838,1644.80602,4.18691,95.14436,30.00000,Producer,7880.578,Maine,21.21107186,-33.19148735
2018,5,2ECFC83D92,Well178,15,57.67631,1704.31626,4.19265,95.14436,31.00000,Producer,7880.578,Maine,21.21107186,-33.19148735
2018,7,2ECFC83D92,Well178,15,61.51735,1848.69752,4.05321,95.14436,29.99997,Producer,7880.578,Maine,21.21107186,-33.19148735
2018,8,2ECFC83D92,Well178,15,64.13330,1804.63217,4.11883,95.14436,29.99997,Producer,7880.578,Maine,21.21107186,-33.19148735
2005,1,2ECFC83DBA,Well182,15,37.00233,1855.13338,14.08493,95.14436,29.99997,Producer,7695.210,Red,21.20037562,-33.16685453
2005,2,2ECFC83DBA,Well182,15,36.77964,1670.66861,14.00017,95.14436,25.00000,Producer,7695.210,Red,21.20037562,-33.16685453
2005,3,2ECFC83DBA,Well182,15,36.22523,1914.21733,14.27296,95.14436,29.99997,Producer,7695.210,Red,21.20037562,-33.16685453
2005,5,2ECFC83DBA,Well182,15,25.64415,1454.83643,14.04696,95.14436,24.99998,Producer,7695.210,Red,21.20037562,-33.16685453
2005,6,2ECFC83DBA,Well182,15,43.08518,1582.11301,14.22973,95.14436,27.00000,Producer,7695.210,Red,21.20037562,-33.16685453
2005,8,2ECFC83DBA,Well182,15,31.82439,1508.85060,14.01418,95.14436,23.99998,Producer,7695.210,Red,21.20037562,-33.16685453
2005,10,2ECFC83DBA,Well182,15,28.48065,1930.98803,14.21396,95.14436,31.00000,Producer,7695.210,Red,21.20037562,-33.16685453
2006,6,2ECFC83DBA,Well182,15,55.92686,1761.06069,14.27301,95.14436,25.99998,Producer,7695.210,Red,21.20037562,-33.16685453
2006,7,2ECFC83DBA,Well182,15,55.87783,1989.37782,14.26050,95.14436,31.00000,Producer,7695.210,Red,21.20037562,-33.16685453
2006,8,2ECFC83DBA,Well182,15,44.00836,1872.24120,14.11936,95.14436,29.99997,Producer,7695.210,Red,21.20037562,-33.16685453
2006,10,2ECFC83DBA,Well182,15,38.22985,1675.33071,13.84805,95.14436,28.99997,Producer,7695.210,Red,21.20037562,-33.16685453
2006,11,2ECFC83DBA,Well182,15,24.41074,1195.50032,14.05705,95.14436,21.99999,Producer,7695.210,Red,21.20037562,-33.16685453
2006,12,2ECFC83DBA,Well182,15,36.10755,1777.50488,14.22659,95.14436,28.99997,Producer,7695.210,Red,21.20037562,-33.16685453
2007,1,2ECFC83DBA,Well182,15,40.74374,1978.26552,14.07749,95.14436,31.00000,Producer,7695.210,Red,21.20037562,-33.16685453
2007,2,2ECFC83DBA,Well182,15,41.00729,1948.16183,14.16855,95.14436,28.00000,Producer,7695.210,Red,21.20037562,-33.16685453
2007,3,2ECFC83DBA,Well182,15,36.31653,1798.62404,14.30893,95.14436,29.99997,Producer,7695.210,Red,21.20037562,-33.16685453
2007,4,2ECFC83DBA,Well182,15,34.59394,1739.13153,14.12587,95.14436,30.00000,Producer,7695.210,Red,21.20037562,-33.16685453
2007,5,2ECFC83DBA,Well182,15,33.16351,1544.91910,14.05279,95.14436,28.99997,Producer,7695.210,Red,21.20037562,-33.16685453
2007,6,2ECFC83DBA,Well182,15,28.28316,1433.01362,14.11540,95.14436,24.99999,Producer,7695.210,Red,21.20037562,-33.16685453
2007,7,2ECFC83DBA,Well182,15,34.03597,1677.66392,13.89803,95.14436,31.00000,Producer,7695.210,Red,21.20037562,-33.16685453
2007,10,2ECFC83DBA,Well182,15,29.45050,1665.51966,14.07254,95.14436,31.00000,Producer,7695.210,Red,21.20037562,-33.16685453
2007,11,2ECFC83DBA,Well182,15,32.07801,1559.87205,14.12587,95.14436,30.00000,Producer,7695.210,Red,21.20037562,-33.16685453
2008,2,2ECFC83DBA,Well182,15,31.25383,1543.93928,14.03819,95.14436,27.99999,Producer,7695.210,Red,21.20037562,-33.16685453
2008,3,2ECFC83DBA,Well182,15,31.22788,1562.03108,14.31278,95.14436,31.00000,Producer,7695.210,Red,21.20037562,-33.16685453
2008,5,2ECFC83DBA,Well182,15,29.25166,1456.85972,14.28139,95.14436,31.00000,Producer,7695.210,Red,21.20037562,-33.16685453
2008,8,2ECFC83DBA,Well182,15,23.71663,1494.77175,14.01674,95.14436,28.99997,Producer,7695.210,Red,21.20037562,-33.16685453
2008,9,2ECFC83DBA,Well182,15,26.23688,1576.04323,13.70318,95.14436,30.00000,Producer,7695.210,Red,21.20037562,-33.16685453
2008,10,2ECFC83DBA,Well182,15,27.39312,1699.64767,14.30708,95.14436,31.00000,Producer,7695.210,Red,21.20037562,-33.16685453
2008,11,2ECFC83DBA,Well182,15,29.93948,1646.04759,14.00815,95.14436,28.99998,Producer,7695.210,Red,21.20037562,-33.16685453
2008,12,2ECFC83DBA,Well182,15,32.20787,1610.39340,13.91030,95.14436,31.00000,Producer,7695.210,Red,21.20037562,-33.16685453
2009,1,2ECFC83DBA,Well182,15,32.95047,1619.54669,13.96251,95.14436,29.99997,Producer,7695.210,Red,21.20037562,-33.16685453
2009,2,2ECFC83DBA,Well182,15,32.83953,1659.65934,14.18311,95.14436,26.99998,Producer,7695.210,Red,21.20037562,-33.16685453
2009,3,2ECFC83DBA,Well182,15,35.48060,1736.01489,14.22921,95.14436,28.99997,Producer,7695.210,Red,21.20037562,-33.16685453
2009,4,2ECFC83DBA,Well182,15,41.20033,1754.75949,14.01956,95.14436,30.00000,Producer,7695.210,Red,21.20037562,-33.16685453
2009,5,2ECFC83DBA,Well182,15,26.57545,1557.44484,13.88001,95.14436,31.00000,Producer,7695.210,Red,21.20037562,-33.16685453
2009,6,2ECFC83DBA,Well182,15,28.11334,1800.50317,14.03065,95.14436,30.00000,Producer,7695.210,Red,21.20037562,-33.16685453
